productId;name;description;price;status;brand;category;photos
_df_rS9hI7d44U-9s9bCrZ5yPBtO81MYKSXvyzWg;;【𝐂𝐃-珍珠𝐖𝐨𝐜羊银】❣️现货❣️ 专柜同步最新珍珠链条🆕 可拆卸链条配以珍珠点缀更显精致，可手提、腋下、斜挎 3個方法使用。手提设计优雅时尚，尽显Lady风情。可收纳各种电话尺寸的物品，实用性，性价比巨高！ 尺寸：21* 11.5*4.5cm;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20250713/i1752402158769_9614_0_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250713/i1752402158771_4854_0_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250713/i1752402160209_2645_0_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250713/i1752402158719_3040_0_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250713/i1752402158768_1963_0_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250713/i1752402158758_6908_0_1.jpg""]"
_dv5rSyVTrEK86wngfpX6fKHF_ZaVSI4NxJvdr_A;;【CD-老花饭盒包】❗️现货❗️ 老花融合多元素设计风格，可自配肩带斜挎，单肩。 采用 Oblique 印花面料精心制包内空间宽敞，造型灵动～ 尺寸：22*13*9.5cm;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20240412/i1712853416_3688_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240412/i1712853416_2542_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240412/i1712853416_6307_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240412/i1712853416_807_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240412/i1712853416_6280_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240412/i1712853416_2997_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240412/i1712853416_8743_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240412/i1712853416_7712_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240412/i1712853416_7876_3.jpg""]"
_djPrS9LTVhCUeE_UISH7H6dbS7F3i08Wh1N5Bjw;;【幸运星饭盒】❣️现货❣️ 升级版饭盒包🆕幸运星🌟 肩带是链条和皮质拼接，摇曳起来一闪一闪，特别时髦，不要太美！设计实用，大大提升了实用性，廓形柔软，超轻便，经典星星标识的圆形饰牌，又是一个亮点，精致又可爱，无法拒绝的一个包款 尺寸：22x 14.5×10厘米;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20240320/i1710921870_2960_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240320/i1710921869_6228_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240320/i1710921869_4035_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240320/i1710921869_5547_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240320/i1710921869_862_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240320/i1710921869_2576_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240320/i1710921869_7411_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240320/i1710921869_8989_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240320/i1710921869_3053_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240320/i1710921870_429_9.jpg""]"
_dpbrSrEiu7POMMibnfydEteZqrcIKCxNrUcQpIA;;CD camp邮差包 小号❗现货❗️ 经典耐看的老花 百搭耐脏耐磨 打破了对传统“优雅、女人味”的定义 讲诉健康活力的优雅与美丽 小号23*15*8完美日常尺寸;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20231103/i1698981106_2597_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231103/i1698981106_7976_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231103/i1698981106_3844_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231103/i1698981106_1434_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231103/i1698981106_2693_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231103/i1698981106_2482_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231103/i1698981106_1753_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231103/i1698981106_1862_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231103/i1698981106_1594_8.jpg""]"
_dkUrS2VSbvPCfNtapej45EuuvERhyJy53118Cyw;;CD camp邮差包 大号❗️现货❗️ 经典的老花复古帆布元素，以邮差包的形式搭配Oblique斜纹织刺绣帆布，以斜背的方式展示休闲慵懒兼具个性态度～ 尺寸：29× 22× 12cm;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20231103/i1698981188_5488_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231103/i1698981188_1158_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231103/i1698981188_161_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231103/i1698981188_4340_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231103/i1698981188_9890_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231103/i1698981188_5562_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231103/i1698981188_3702_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231103/i1698981188_5116_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231103/i1698981188_2507_8.jpg""]"
_dl8rSCHLkq2Y1Yd3gfmu-nm2_3Z_D8f_8rx7ObQ;;【𝐂𝐃-𝟏𝟗.𝟓𝐜𝐚𝐫𝐨背包】🆕❣️❣️已出货 新款小背包真的很可爱泥，小小一只超级精致。小羊皮的材质，摸起来细腻柔软皮，带有微微的光泽。黑金配色永不过时，大藤格纹缉面线提升格调，翻盖饰以复古金色饰面金属CD标志，打开后则是抽绳主隔层，小号翻盖口袋可收纳各种日常用品。搭配金色饰面手柄和可调节肩带，更添舒适。 尺寸:19.5 x 18.5 x 8.5𝐜𝐦;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20241111/i1731320034_5300_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241111/i1731320034_7214_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241111/i1731320034_7289_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241111/i1731320034_3173_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241111/i1731320034_2631_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241111/i1731320034_6186_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241111/i1731320034_6093_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241111/i1731320034_5541_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241111/i1731320034_3835_1.jpg""]"
_duOrSqGBXrToNXFuwdghOPc_Ijbp6VS3536r-4A;;【CD-小号老花】❗️现货❗️ 紧跟𝐙𝐏•最最最🆕新改版 银标 旧款是方扣，新款是带半圆的扣 经典有时髦的老花帆布制作，包边配小牛皮修饰，整体面料硬挺有型，耐磨耐用，日常使用度极高的一款背包，大人，儿童皆适用～ 尺寸：26*37*15;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20231031/i1698729555_7717_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231031/i1698729555_3760_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231031/i1698729555_522_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231031/i1698729555_2691_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231031/i1698729555_9364_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231031/i1698729555_9815_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231031/i1698729555_3218_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231031/i1698729555_5679_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231031/i1698729555_9193_8.jpg""]"
_dnTrSdXMY8UKG6amt8t0LPgflPhKZFguIG9XUUg;;【CD-大号老花】❗️现货❗️ 紧跟𝐙𝐏•最最最🆕新改版 旧款是方扣，新款是带半圆的扣 采用经典的老花帆布制作，包边配小牛皮修饰，整体面料硬挺有型，包包收纳容量大，日常出行必备品和笔记本均可，是日常出勤，春日旅游，出差的必备单品～ 尺寸：30*42*15;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20231031/i1698729666_87_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231031/i1698729666_5183_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231031/i1698729666_3758_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231031/i1698729666_4316_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231031/i1698729666_7713_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231031/i1698729666_4303_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231031/i1698729666_5190_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231031/i1698729666_75_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20231031/i1698729669_5308_0.jpg""]"
_d8DrSk-UHQJ0PRfByBZA-WWXgzA6ud9upuCu6Hg;;【街头包·小号】❣️现货❣️ 𝟐𝟎𝟐𝟓年新品Streetchic 手袋, 采用黑色复古光滑牛皮革等材质精心制作，搭配磁性翻盖，饰以镌刻有 Christian Dior Paris 标志的复古金色饰面金属饰牌提升格调。带有一个同色调牛皮革可拆卸小袋，可收纳无线耳机，亦可挂在各式 D形饰环上。小号款式，搭配饰以 Christian DiorParis 标志刺绣的可调节、可拆卸肩带，可肩背或斜挎。 尺寸：24 x 12.5x 5厘米（长x高×宽）;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20250905/i1757039060536_4875_0_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250905/i1757039059414_8259_0_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250905/i1757039059369_373_0_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250905/i1757039060387_3677_0_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250905/i1757039059400_3067_0_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250905/i1757039059369_7057_0_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250905/i1757039059369_9930_0_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250905/i1757039060388_7618_0_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250905/i1757039060515_1683_0_9.jpg""]"
_doCrSj1fLmEnbYILnnzIAQgdDEuj4ED-sLwq0Hg;;【街头包·小号】❣️现货❣️ 𝟐𝟎𝟐𝟓年新品Streetchic 手袋, 采用蓝色 Oblique 印花面料和同色调光滑牛皮革等材质精心制作，搭配磁性翻盖，饰以镌刻有 Christian Dior Paris 标志的复古金色饰面金属饰牌提升格调。带有一个同色调牛皮革可拆卸小袋，可收纳无线耳机，亦可挂在各式 D形饰环上。小号款式，搭配饰以 Christian Dior Paris 标志刺绣的可调节、可拆卸肩带，可肩背或斜挎。 尺寸：24 x 12.5x 5厘米（长x高×宽）;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20250417/i1744863731951_6071_0_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250417/i1744863733943_494_0_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250417/i1744863732465_7203_0_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250417/i1744863733940_4518_0_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250417/i1744863732449_7926_0_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250417/i1744863733487_6625_0_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250417/i1744863731680_6670_0_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250417/i1744863732469_1491_0_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250417/i1744863733962_8152_0_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250417/i1744863733472_4713_0_9.jpg""]"
_ddMrSC9yy1QWo2fa7nqEgoqoFkhhP1Vu4ye2rAg;;【𝐆𝐫𝐚𝐧𝐝 𝐓𝐨𝐮𝐫保龄球·小号】❣️ 本季新品，于迪奥二零二五春夏成衣系列发布秀精彩亮相，实用摩登的设计饰以精致的节。采用黑色褶皱牛皮革精心制作，质地柔软，多口袋设计，设有三个拉链隔层，中间隔层的两个大号皮革拉链头。正面四个拉链口袋可整齐收纳各种小件日常用品。小号款式，搭配带搭扣的顶部皮革手柄和可调节、可拆卸的肩带，可手提或肩背。 尺寸：28 x 19 x 9.5厘米（长 x高x 宽）;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20250412/i1744452831373_4014_0_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250412/i1744452832200_1568_0_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250412/i1744452831373_5055_0_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250412/i1744452831373_4344_0_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250412/i1744452831373_7529_0_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250412/i1744452832199_6435_0_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250412/i1744452832199_5944_0_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250412/i1744452831373_4308_0_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250412/i1744452832198_5598_0_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250412/i1744452832199_9864_0_9.jpg""]"
_dtnrSYML6DWPvQThepwjUDmRl86kaex5xHx4JQg;;【福袋-青年蓝】❣️现货❣️ 饼干色光滑牛皮革搭配蓝色格纹布，即一种轻盈的棉质牛仔布，饰以耐久的酒椰草线效果刺绣，突显经典 Oblique 印花，彰显优雅气质。正面点缀以金色饰面金属CD 标志，抽绳隔层可收纳各种日常用品。搭配饰以皮革带的可调节和可拆卸链条肩带，可舒适手提、肩背或斜挎。 尺寸：16x 18.5 x 13厘米（长x 高x宽）;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20250710/i1752135226717_891_0_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250710/i1752135345722_8309_0_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250710/i1752135226667_3002_0_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250710/i1752135226626_5782_0_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250710/i1752135225156_465_0_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250710/i1752135225150_2437_0_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250710/i1752135225146_6466_0_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250710/i1752135225203_3551_0_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250710/i1752135309695_529_0_8.jpg""]"
_dkarSWNBiSjfrTAErxHrKpMVYvJBUK_JhnpPzYw;;【福袋-老花蓝】❣️现货❣️ 这款迷你抽绳水桶包以休闲优雅的设计丰富 30 Montaigne 系列。 采用蓝色 Oblique 印花面料等材质精心制作，正面饰以金色饰面金属CD标志，搭配抽绳隔层，可收纳各种日常用品。搭配饰以皮革带的可调节、可拆卸链条肩带，可手提、肩背或斜挎，缔造舒适体验。 尺寸：16× 18.5x 13厘米（长x 高x 宽）;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20250710/i1752131287562_4583_0_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250710/i1752131289414_1293_0_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250710/i1752131287539_8178_0_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250710/i1752131289422_5731_0_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250710/i1752131289295_4223_0_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250710/i1752131287513_6386_0_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250710/i1752131289395_1390_0_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250710/i1752131289358_2605_0_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250710/i1752131287611_3725_0_0.jpg""]"
_dk6rS4_4aKIllC-I4B8n44FwdsUpUIwadpa1n9w;;【𝐒𝐢𝐠𝐧𝐚𝐭𝐮𝐫𝐞•小水桶】 ❣️现货❣️ 经典重塑，摩登演绎 Signature小水桶包将品牌经典元素融入现代设计。立体圆润的桶型包身，搭配复古金属“DIOR”烫金，细节处尽显奢华格调。匠心工艺，永恒珍藏看似小巧，却暗藏容量。日常随身物件轻松收纳，手机、口红、卡包皆可妥帖安放。可调节肩带设计，手提、斜挎或单肩背戴，随心切换不同场合的优雅姿态。 尺寸：21 x 19 x 11厘米（长x高x 高）;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20250513/i1747104007107_4192_0_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250513/i1747104002125_4347_0_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250513/i1747104006808_5436_0_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250513/i1747104002125_2535_0_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250513/i1747104002125_7144_0_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250513/i1747104002124_8889_0_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250513/i1747104002124_7568_0_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250513/i1747104011288_1124_0_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250513/i1747104010820_5285_0_8.jpg""]"
_dw6rSpGFaNu8TBh69rMnvAu2a2Ah2vN264sh4kQ;;【𝐃-𝐉𝐨𝐲𝟐𝟐羊云雾灰】 ❣️现货❣️ 采用灰色藤格纹羊皮精心制作，演绎建筑式线条，高级又优雅，女人味中透着酷感～新色到了！云雾灰 超级好听的名字 颜色也很百搭 尺寸：22*12*6cm;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20241016/i1729074474_4758_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241016/i1729074474_857_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241016/i1729074473_3648_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241016/i1729074474_9214_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241016/i1729074473_1982_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241016/i1729074474_9821_9.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241016/i1729074474_9790_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241016/i1729074474_8085_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241016/i1729074473_6289_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20241016/i1729074474_2925_3.jpg""]"
_duPrSJkolfKMFPPpC5jW853GgAv_awCqCkOVxig;;【𝐃-𝐣𝐨𝐲𝟐𝟐丁香紫】❣️现货️❣️ 一眼便爱上的丁香紫，上身秒变仙女🧚‍♀️ 甜而不腻，有少女的小俏皮也有一点点知性成熟，可单肩，斜挎，手提～ 浅紫色主色调不仅散发出温柔气息更添一份仙气，整体风格小巧精致，无论是优雅的贵妇风还是清新的休闲风格都可驾驭～ 尺寸：尺寸：𝟐𝟐*𝟏𝟐*𝟔cm;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20240616/i1718506241_5245_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240616/i1718506241_5962_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240616/i1718506241_6750_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240616/i1718506241_4635_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240616/i1718506241_7871_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240616/i1718506241_1192_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240616/i1718506241_2797_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240616/i1718506241_7426_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240616/i1718506244_387_0.jpg""]"
_dtgrSz2J2jZqK34uyeWaJHw_BGSBYQENF3-jPLg;;【小𝐓𝐨𝐮黑-褶皱牛皮黑】❣️现货❣️ 这款 Toujours 手袋休闲实用，别具一格。采用黑色褶皱牛皮革精心制作，饰以超大藤格纹缉面线，宽敞的内部隔层搭配小袋，可整齐收纳各种日常用品。设有皮革系带开合，可安全收纳各种物品，另有小号款式，皮革手柄带有可调节细节，可轻松手提 尺寸：23x 15.5x 12厘米（长x高x宽）;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20240513/i1715574718_9746_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240513/i1715574718_4008_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240513/i1715574718_1841_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240513/i1715574718_9258_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240513/i1715574718_6387_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240513/i1715574718_8318_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240513/i1715574718_6693_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240513/i1715574718_6051_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240513/i1715574718_5025_5.jpg""]"
_dZvrSjXqGwwYiSmc1YQVkp9nwWSd2LvyRDgMQIQ;;【𝟐𝟒🆕𝐓𝐨𝐭𝐞刺绣拼小牛皮-小号】❣️现货❣️ {蓝老虎｝ 天花板品质已出货，出入柜柜无压力 比起经典款，侧面以及底部从布料变成了皮质，有了一根肩带可斜跨，比布料的更重，更有型，内部还有隔层[强] 尺寸：𝟐𝟔.𝟓*𝟐𝟏*𝟏𝟒𝐜𝐦;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20240712/i1720774383_410_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240712/i1720774383_2904_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240712/i1720774383_3389_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240712/i1720774383_3134_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240712/i1720774383_763_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240712/i1720774383_405_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240712/i1720774383_7500_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240712/i1720774383_40_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240712/i1720774383_4431_1.jpg""]"
_digrSKkwg2W55MIhi33yywIFACx1v8W0eteZ-9g;;【𝐓𝐨𝐭𝐞刺绣拼小牛皮-小号】❣️现货❣️ {青年蓝拼皮｝ 当法式优雅撞上青年文化，Book Tote 就是答案。青年布托特不止是一只包，是行走的自我宣言。高定刺绣勾勒经典藤格纹，帆布承载不设限的青春。装得下灵感随笔、冒险地图，也装得下城市昼夜的每一帧精彩。 内部设有一个拉链口袋和插袋，可整齐收纳各种日常用品。实用的中号款式搭配可调节、可拆卸的刺绣肩带，可手提或肩背。 尺寸：𝟐𝟔.𝟔*𝟐𝟐*𝟏𝟒𝐜𝐦;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20250527/i1748324644637_8254_0_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250527/i1748324645026_8241_0_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250527/i1748324645576_5849_0_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250527/i1748324645595_331_0_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250527/i1748324645055_7121_0_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250527/i1748324646121_355_0_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250527/i1748324645949_628_0_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250527/i1748324645927_5283_0_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250527/i1748324644934_5597_0_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250527/i1748324644994_3373_0_9.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250527/i1748324645575_6268_0_10.jpg""]"
_dq1rSAS8reT4tIFn7NgEeLsup41gKYWIG93iPuQ;;【𝟐𝟒🆕𝐓𝐨𝐭𝐞刺绣拼小牛皮-小号】❣️现货❣️ {新蓝老虎｝ 天花板品质已出货，出入柜柜无压力 比起经典款，侧面以及底部从布料变成了皮质，有了一根肩带可斜跨，比布料的更重，更有型，内部还有隔层[强] 尺寸：𝟐𝟔.𝟓*𝟐𝟏*𝟏𝟒𝐜𝐦;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20240712/i1720774564_9410_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240712/i1720774564_6908_3.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240712/i1720774564_7656_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240712/i1720774564_2163_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240712/i1720774564_7115_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240712/i1720774564_6402_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240712/i1720774564_2324_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240712/i1720774564_3100_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20240712/i1720774564_7639_4.jpg""]"
_dcKrSWAr8Z2ItWe9DwIYJs4rsn-2u48-lCNZq-Q;;【𝐂𝐃-珍珠𝐰𝐨𝐜漆酒红】❣️现货❣️ 可拆卸链条配以珍珠点缀更显精致，可手提、腋下、斜挎 3個方法使用 手提设计优雅时尚，尽显Lady风情 可收纳各种电话尺寸的物品，实用性，性价比巨高！ 尺寸：21* 11.5*4.5cm;;;;;"[""https://xcimg.szwego.com/img/a23677e9/20250114/i1736862871655_9061_0_0.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250114/i1736862871655_1253_0_1.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250114/i1736862871655_2085_0_2.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250114/i1736862871655_4900_0_8.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250114/i1736862871655_2965_0_6.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250114/i1736862871655_978_0_7.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250114/i1736862871655_3557_0_5.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250114/i1736862871655_8027_0_4.jpg"", ""https://xcimg.szwego.com/img/a23677e9/20250114/i1736862871655_4787_0_3.jpg""]"
